path,x1,y1,x2,y2
3037 roof tile 1x4 320L.png,0,26,400,328
3037 roof tile 1x4 352L.png,1,31,392,399
3037 roof tile 1x4 295L.png,0,39,385,376
3037 roof tile 1x4 093L.png,22,135,395,322
3037 roof tile 1x4 369L.png,0,77,384,305
3037 roof tile 1x4 228L.png,3,39,359,385
3037 roof tile 1x4 029L.png,25,42,381,320
3037 roof tile 1x4 380L.png,31,33,321,342
3037 roof tile 1x4 303L.png,5,68,393,326
3037 roof tile 1x4 220L.png,5,59,400,347
3037 roof tile 1x4 268R.png,35,88,389,296
3037 roof tile 1x4 003R.png,78,126,296,331
3037 roof tile 1x4 181R.png,2,38,363,326
3037 roof tile 1x4 348R.png,28,96,375,262
3037 roof tile 1x4 202L.png,105,59,372,339
3037 roof tile 1x4 388R.png,89,27,353,373
3037 roof tile 1x4 254R.png,65,10,326,392
3037 roof tile 1x4 089L.png,71,90,328,328
3037 roof tile 1x4 066L.png,17,0,372,400
3037 roof tile 1x4 375L.png,139,48,342,377
3037 roof tile 1x4 072L.png,57,85,351,269
3037 roof tile 1x4 399L.png,37,2,315,399
3037 roof tile 1x4 202R.png,16,64,397,330
3037 roof tile 1x4 294R.png,57,51,372,314
3037 roof tile 1x4 245L.png,70,35,335,390
3037 roof tile 1x4 209R.png,37,50,348,382
3037 roof tile 1x4 118L.png,99,55,301,329
3037 roof tile 1x4 381R.png,11,26,386,364
3037 roof tile 1x4 022R.png,17,119,367,296
3037 roof tile 1x4 263L.png,4,116,386,334
3037 roof tile 1x4 305L.png,37,108,378,264
3037 roof tile 1x4 285L.png,88,4,323,375
3037 roof tile 1x4 386R.png,82,5,299,361
3037 roof tile 1x4 196R.png,8,89,334,303
3037 roof tile 1x4 231L.png,77,34,333,400
3037 roof tile 1x4 311L.png,3,4,368,343
3037 roof tile 1x4 322L.png,41,120,366,315
3037 roof tile 1x4 201R.png,4,32,380,360
3037 roof tile 1x4 037L.png,0,16,387,379
3037 roof tile 1x4 047L.png,128,12,316,386
3037 roof tile 1x4 157L.png,106,8,336,374
3037 roof tile 1x4 213L.png,86,73,273,323
3037 roof tile 1x4 149L.png,53,92,395,307
3037 roof tile 1x4 201L.png,55,22,310,371
3037 roof tile 1x4 043R.png,76,91,266,298
3037 roof tile 1x4 172R.png,46,62,372,368
3037 roof tile 1x4 282R.png,25,10,350,393
3037 roof tile 1x4 097L.png,0,36,372,366
3037 roof tile 1x4 263R.png,44,126,326,330
3037 roof tile 1x4 078L.png,96,74,311,350
3037 roof tile 1x4 022L.png,37,111,358,302
3037 roof tile 1x4 374L.png,86,91,256,313
3037 roof tile 1x4 246R.png,1,101,364,308
3037 roof tile 1x4 126R.png,101,36,288,370
3037 roof tile 1x4 050L.png,12,92,376,380
3037 roof tile 1x4 329R.png,80,11,279,389
3037 roof tile 1x4 011L.png,31,89,393,273
3037 roof tile 1x4 063R.png,110,37,298,335
3037 roof tile 1x4 319L.png,6,71,387,272
3037 roof tile 1x4 225L.png,35,52,366,298
3037 roof tile 1x4 099R.png,3,130,384,311
3037 roof tile 1x4 333L.png,43,88,398,299
3037 roof tile 1x4 384L.png,20,137,377,321
3037 roof tile 1x4 137L.png,50,12,293,400
3037 roof tile 1x4 095L.png,20,107,392,293
3037 roof tile 1x4 365R.png,91,123,317,292
3037 roof tile 1x4 291R.png,32,78,392,342
3037 roof tile 1x4 390L.png,35,23,355,329
3037 roof tile 1x4 374R.png,21,102,373,315
3037 roof tile 1x4 021L.png,0,146,400,295
3037 roof tile 1x4 152R.png,84,51,325,393
3037 roof tile 1x4 356R.png,76,9,283,396
3037 roof tile 1x4 042R.png,90,88,306,299
3037 roof tile 1x4 118R.png,8,71,369,328
3037 roof tile 1x4 211R.png,18,29,379,361
3037 roof tile 1x4 264L.png,33,94,400,315
3037 roof tile 1x4 058R.png,73,102,353,350
3037 roof tile 1x4 161L.png,49,28,349,354
3037 roof tile 1x4 014R.png,43,2,362,392
3037 roof tile 1x4 005L.png,32,94,363,304
3037 roof tile 1x4 283R.png,44,17,294,359
3037 roof tile 1x4 025R.png,161,98,311,298
3037 roof tile 1x4 159L.png,22,144,395,297
3037 roof tile 1x4 077L.png,8,115,384,345
3037 roof tile 1x4 266R.png,52,2,345,373
3037 roof tile 1x4 214L.png,20,0,373,369
3037 roof tile 1x4 315L.png,74,4,374,384
3037 roof tile 1x4 385L.png,53,22,312,400
3037 roof tile 1x4 098R.png,17,61,385,286
3037 roof tile 1x4 355L.png,7,6,400,387
3037 roof tile 1x4 191L.png,62,5,331,322
3037 roof tile 1x4 015L.png,17,80,400,332
3037 roof tile 1x4 091L.png,84,6,314,389
3037 roof tile 1x4 313R.png,73,87,299,310
3037 roof tile 1x4 173L.png,0,46,368,369
3037 roof tile 1x4 290L.png,8,66,386,261
3037 roof tile 1x4 168L.png,45,45,386,368
3037 roof tile 1x4 195R.png,21,55,391,327
3037 roof tile 1x4 264R.png,49,98,377,306
3037 roof tile 1x4 394L.png,60,7,336,379
3037 roof tile 1x4 252R.png,8,36,397,368
3037 roof tile 1x4 154R.png,10,82,335,314
3037 roof tile 1x4 069R.png,51,58,320,362
3037 roof tile 1x4 195L.png,71,40,254,330
3037 roof tile 1x4 166R.png,74,3,321,371
3037 roof tile 1x4 158L.png,30,59,348,392
3037 roof tile 1x4 074L.png,96,0,301,381
3037 roof tile 1x4 339R.png,21,92,372,238
3037 roof tile 1x4 141L.png,0,83,376,300
3037 roof tile 1x4 163R.png,53,102,375,316
3037 roof tile 1x4 091R.png,118,11,306,375
3037 roof tile 1x4 243L.png,46,37,333,335
3037 roof tile 1x4 025L.png,18,85,384,299
3037 roof tile 1x4 166L.png,97,0,345,381
3037 roof tile 1x4 068L.png,42,5,372,353
3037 roof tile 1x4 035R.png,11,50,392,323
3037 roof tile 1x4 388L.png,35,22,392,387
3037 roof tile 1x4 094R.png,47,59,370,360
3037 roof tile 1x4 269L.png,56,0,359,348
3037 roof tile 1x4 036L.png,0,63,400,347
3037 roof tile 1x4 320R.png,42,38,333,318
3037 roof tile 1x4 353R.png,12,7,339,349
3037 roof tile 1x4 017L.png,0,94,369,313
3037 roof tile 1x4 088L.png,109,0,296,386
3037 roof tile 1x4 302L.png,0,93,400,349
3037 roof tile 1x4 227L.png,1,58,397,337
3037 roof tile 1x4 325R.png,24,48,318,358
3037 roof tile 1x4 394R.png,108,16,350,374
3037 roof tile 1x4 366R.png,29,113,386,282
3037 roof tile 1x4 330L.png,0,73,390,249
3037 roof tile 1x4 228R.png,69,40,373,366
3037 roof tile 1x4 190L.png,75,33,348,357
3045 roof corner outside tile 2x2 359L.png,72,123,328,262
3045 roof corner outside tile 2x2 070R.png,93,107,233,311
3045 roof corner outside tile 2x2 255R.png,72,77,324,304
3045 roof corner outside tile 2x2 137L.png,103,150,306,325
3045 roof corner outside tile 2x2 055L.png,81,141,284,311
3045 roof corner outside tile 2x2 156R.png,126,145,317,316
3045 roof corner outside tile 2x2 241L.png,105,119,315,308
3045 roof corner outside tile 2x2 238R.png,81,86,333,321
3045 roof corner outside tile 2x2 077L.png,158,87,321,312
3045 roof corner outside tile 2x2 097R.png,92,84,325,317
3045 roof corner outside tile 2x2 292L.png,82,65,298,292
3045 roof corner outside tile 2x2 053R.png,73,75,281,267
3045 roof corner outside tile 2x2 176L.png,76,145,322,303
3045 roof corner outside tile 2x2 319L.png,109,134,315,289
3045 roof corner outside tile 2x2 027L.png,68,79,340,335
3045 roof corner outside tile 2x2 051R.png,136,78,297,320
3045 roof corner outside tile 2x2 200L.png,141,107,282,301
3045 roof corner outside tile 2x2 209R.png,73,72,319,269
3045 roof corner outside tile 2x2 162R.png,109,158,323,302
3045 roof corner outside tile 2x2 036L.png,81,104,333,254
3045 roof corner outside tile 2x2 364R.png,78,107,277,309
3045 roof corner outside tile 2x2 139R.png,112,109,331,307
3045 roof corner outside tile 2x2 039L.png,70,84,317,269
3045 roof corner outside tile 2x2 075L.png,74,141,321,326
3045 roof corner outside tile 2x2 042L.png,92,102,339,287
3045 roof corner outside tile 2x2 044L.png,65,76,271,259
3045 roof corner outside tile 2x2 342R.png,129,85,267,323
3045 roof corner outside tile 2x2 134L.png,82,100,255,296
3045 roof corner outside tile 2x2 091R.png,114,68,297,289
3045 roof corner outside tile 2x2 276R.png,108,90,315,239
3045 roof corner outside tile 2x2 027R.png,114,87,249,327
3045 roof corner outside tile 2x2 340L.png,105,158,301,317
3045 roof corner outside tile 2x2 330L.png,68,85,295,318
3045 roof corner outside tile 2x2 072L.png,89,83,296,255
3045 roof corner outside tile 2x2 378R.png,70,96,323,234
3045 roof corner outside tile 2x2 275L.png,154,89,307,307
3045 roof corner outside tile 2x2 167R.png,77,145,332,312
3045 roof corner outside tile 2x2 172R.png,74,125,310,282
3045 roof corner outside tile 2x2 059L.png,68,126,305,340
3045 roof corner outside tile 2x2 270R.png,122,89,332,327
3045 roof corner outside tile 2x2 212R.png,168,82,307,329
3045 roof corner outside tile 2x2 355L.png,77,91,323,274
3045 roof corner outside tile 2x2 174R.png,72,116,324,253
3045 roof corner outside tile 2x2 190R.png,86,72,247,282
3045 roof corner outside tile 2x2 130L.png,102,64,321,279
3045 roof corner outside tile 2x2 274L.png,119,72,311,316
3045 roof corner outside tile 2x2 180R.png,96,103,248,294
3045 roof corner outside tile 2x2 281L.png,66,87,328,234
3045 roof corner outside tile 2x2 360R.png,111,83,317,296
3045 roof corner outside tile 2x2 332R.png,81,138,319,268
3045 roof corner outside tile 2x2 221L.png,73,81,257,325
3045 roof corner outside tile 2x2 199L.png,76,95,255,296
3045 roof corner outside tile 2x2 147L.png,92,75,329,308
3045 roof corner outside tile 2x2 238L.png,73,78,236,328
3045 roof corner outside tile 2x2 065R.png,123,119,287,307
3045 roof corner outside tile 2x2 073R.png,75,101,299,286
3045 roof corner outside tile 2x2 153L.png,70,83,342,238
3045 roof corner outside tile 2x2 340R.png,94,160,289,309
3045 roof corner outside tile 2x2 018R.png,70,77,281,319
3045 roof corner outside tile 2x2 103R.png,70,111,258,330
3045 roof corner outside tile 2x2 088R.png,71,75,301,333
3045 roof corner outside tile 2x2 310R.png,80,144,325,306
3045 roof corner outside tile 2x2 247L.png,110,103,320,320
3045 roof corner outside tile 2x2 346L.png,60,155,333,303
3045 roof corner outside tile 2x2 041L.png,75,86,270,324
3045 roof corner outside tile 2x2 354L.png,77,85,269,302
3045 roof corner outside tile 2x2 034R.png,98,132,317,326
3045 roof corner outside tile 2x2 287L.png,152,76,312,320
3045 roof corner outside tile 2x2 345R.png,86,115,320,326
3045 roof corner outside tile 2x2 332L.png,73,133,325,269
3045 roof corner outside tile 2x2 103L.png,81,101,310,338
3045 roof corner outside tile 2x2 188L.png,81,136,316,334
3045 roof corner outside tile 2x2 055R.png,97,147,300,308
3045 roof corner outside tile 2x2 191R.png,106,81,306,303
3045 roof corner outside tile 2x2 246L.png,102,94,250,331
3045 roof corner outside tile 2x2 389R.png,95,119,332,298
3045 roof corner outside tile 2x2 341R.png,105,74,321,260
3045 roof corner outside tile 2x2 201L.png,95,111,340,305
3045 roof corner outside tile 2x2 338R.png,144,107,309,303
3045 roof corner outside tile 2x2 243L.png,72,137,323,275
3045 roof corner outside tile 2x2 222R.png,118,88,320,310
3045 roof corner outside tile 2x2 162L.png,91,156,313,305
3045 roof corner outside tile 2x2 157L.png,68,90,301,292
3045 roof corner outside tile 2x2 277R.png,100,98,293,236
3045 roof corner outside tile 2x2 079R.png,103,67,332,282
3045 roof corner outside tile 2x2 364L.png,73,101,282,318
3045 roof corner outside tile 2x2 343R.png,83,80,283,296
3045 roof corner outside tile 2x2 199R.png,86,103,286,292
3045 roof corner outside tile 2x2 350R.png,83,116,284,334
3045 roof corner outside tile 2x2 061L.png,166,59,308,297
3045 roof corner outside tile 2x2 165R.png,75,131,329,327
3045 roof corner outside tile 2x2 256L.png,123,160,340,310
3045 roof corner outside tile 2x2 189L.png,60,113,289,318
3045 roof corner outside tile 2x2 075R.png,72,142,282,319
3045 roof corner outside tile 2x2 077R.png,82,90,307,303
3045 roof corner outside tile 2x2 011L.png,75,64,324,310
3045 roof corner outside tile 2x2 266L.png,61,88,287,298
3045 roof corner outside tile 2x2 380R.png,71,101,277,315
3045 roof corner outside tile 2x2 098L.png,60,110,303,304
3045 roof corner outside tile 2x2 318R.png,116,93,330,294
3045 roof corner outside tile 2x2 311R.png,68,129,289,300
3045 roof corner outside tile 2x2 001R.png,108,129,317,331
3045 roof corner outside tile 2x2 034L.png,119,132,342,334
3045 roof corner outside tile 2x2 009R.png,68,123,285,299
3045 roof corner outside tile 2x2 336L.png,85,103,303,300
3045 roof corner outside tile 2x2 330R.png,98,90,239,309
3045 roof corner outside tile 2x2 126R.png,89,77,303,248
3045 roof corner outside tile 2x2 041R.png,139,89,308,314
3045 roof corner outside tile 2x2 312L.png,64,100,267,318
3045 roof corner outside tile 2x2 026R.png,108,154,293,291
3045 roof corner outside tile 2x2 236L.png,60,86,304,241
3045 roof corner outside tile 2x2 178L.png,68,151,331,325
3045 roof corner outside tile 2x2 204L.png,112,125,339,318
3045 roof corner outside tile 2x2 198R.png,69,116,296,312
3045 roof corner outside tile 2x2 166L.png,105,137,317,300
3045 roof corner outside tile 2x2 195R.png,118,92,290,235
3045 roof corner outside tile 2x2 024L.png,63,81,310,236
3045 roof corner outside tile 2x2 136L.png,110,97,269,314
3045 roof corner outside tile 2x2 133R.png,78,107,251,306
3045 roof corner outside tile 2x2 351L.png,80,79,298,298
3045 roof corner outside tile 2x2 314L.png,102,103,314,312
3045 roof corner outside tile 2x2 347R.png,116,86,258,295
3045 roof corner outside tile 2x2 201R.png,100,115,331,296
3045 roof corner outside tile 2x2 260R.png,80,75,246,292
3045 roof corner outside tile 2x2 375R.png,88,127,327,278
3045 roof corner outside tile 2x2 181L.png,93,85,252,322
3045 roof corner outside tile 2x2 048R.png,73,130,305,320
3045 roof corner outside tile 2x2 217L.png,83,74,266,265
3045 roof corner outside tile 2x2 258R.png,147,100,315,301
3045 roof corner outside tile 2x2 245R.png,90,108,291,327
3045 roof corner outside tile 2x2 382R.png,80,89,268,299
3045 roof corner outside tile 2x2 119L.png,62,65,264,314
3045 roof corner outside tile 2x2 372L.png,103,98,334,287
3045 roof corner outside tile 2x2 233L.png,60,94,299,292
3045 roof corner outside tile 2x2 172L.png,66,118,318,284
3045 roof corner outside tile 2x2 265L.png,66,121,316,331
3045 roof corner outside tile 2x2 129L.png,65,116,331,258
3045 roof corner outside tile 2x2 366R.png,106,87,302,273
3045 roof corner outside tile 2x2 107R.png,97,73,331,319
3045 roof corner outside tile 2x2 116L.png,62,153,275,314
3045 roof corner outside tile 2x2 380L.png,104,92,342,318
3045 roof corner outside tile 2x2 039R.png,74,87,285,263
3045 roof corner outside tile 2x2 058L.png,70,146,297,312
3045 roof corner outside tile 2x2 014L.png,132,86,329,297
3045 roof corner outside tile 2x2 298R.png,81,79,309,271
3045 roof corner outside tile 2x2 170R.png,69,81,272,263
3045 roof corner outside tile 2x2 147R.png,139,80,319,305
3045 roof corner outside tile 2x2 360L.png,84,76,270,302
3045 roof corner outside tile 2x2 146L.png,78,83,252,292
3045 roof corner outside tile 2x2 391R.png,86,90,294,307
3045 roof corner outside tile 2x2 003L.png,72,80,288,255
3045 roof corner outside tile 2x2 090L.png,166,89,311,313
3045 roof corner outside tile 2x2 056L.png,61,85,298,284
3045 roof corner outside tile 2x2 036R.png,76,113,330,250
3045 roof corner outside tile 2x2 257R.png,90,70,331,321
3045 roof corner outside tile 2x2 171R.png,88,72,316,287
3045 roof corner outside tile 2x2 001L.png,70,126,293,340
3045 roof corner outside tile 2x2 289R.png,111,107,299,289
3045 roof corner outside tile 2x2 214R.png,94,161,296,322
3045 roof corner outside tile 2x2 333L.png,72,145,283,315
3045 roof corner outside tile 2x2 379R.png,153,96,309,287
3045 roof corner outside tile 2x2 025R.png,156,76,306,289
3045 roof corner outside tile 2x2 104L.png,111,106,328,326
3045 roof corner outside tile 2x2 073L.png,61,96,296,292
3045 roof corner outside tile 2x2 000L.png,70,122,332,260
3045 roof corner outside tile 2x2 050L.png,84,82,236,311
3045 roof corner outside tile 2x2 353R.png,97,106,311,297
3045 roof corner outside tile 2x2 349R.png,77,96,292,274
3045 roof corner outside tile 2x2 233R.png,81,96,316,286
3045 roof corner outside tile 2x2 344L.png,98,122,338,338
3045 roof corner outside tile 2x2 373L.png,71,97,330,251
3045 roof corner outside tile 2x2 386L.png,97,78,276,325
3045 roof corner outside tile 2x2 159L.png,61,82,327,240
3045 roof corner outside tile 2x2 325L.png,81,76,238,320
3045 roof corner outside tile 2x2 067R.png,103,116,333,292
3045 roof corner outside tile 2x2 352R.png,79,109,264,307
3045 roof corner outside tile 2x2 377L.png,78,73,309,296
3045 roof corner outside tile 2x2 279R.png,115,108,329,309
3045 roof corner outside tile 2x2 097L.png,125,79,287,320
3045 roof corner outside tile 2x2 241R.png,119,123,315,305
3045 roof corner outside tile 2x2 044R.png,76,79,328,253
3045 roof corner outside tile 2x2 206L.png,96,117,338,301
3045 roof corner outside tile 2x2 187R.png,77,121,322,256
3045 roof corner outside tile 2x2 370L.png,101,129,296,308
3045 roof corner outside tile 2x2 176R.png,108,150,326,296
3045 roof corner outside tile 2x2 108L.png,60,162,287,316
3045 roof corner outside tile 2x2 166R.png,100,139,306,290
3045 roof corner outside tile 2x2 261R.png,98,165,314,309
3045 roof corner outside tile 2x2 300L.png,80,97,301,281
3045 roof corner outside tile 2x2 033L.png,104,88,265,295
3045 roof corner outside tile 2x2 299R.png,128,71,330,323
3045 roof corner outside tile 2x2 079L.png,86,60,299,289
3045 roof corner outside tile 2x2 118R.png,102,94,334,330
3045 roof corner outside tile 2x2 013R.png,108,115,283,274
3045 roof corner outside tile 2x2 273R.png,127,101,302,317
3045 roof corner outside tile 2x2 194R.png,117,77,300,315
3045 roof corner outside tile 2x2 232L.png,88,103,327,334
3045 roof corner outside tile 2x2 239R.png,157,83,320,331
3045 roof corner outside tile 2x2 317R.png,70,85,273,299
3045 roof corner outside tile 2x2 196R.png,66,133,284,312
3045 roof corner outside tile 2x2 108R.png,67,163,324,311
3045 roof corner outside tile 2x2 342L.png,77,78,332,333
3045 roof corner outside tile 2x2 393L.png,94,77,292,306
3045 roof corner outside tile 2x2 137R.png,86,152,288,315
3045 roof corner outside tile 2x2 297R.png,159,99,306,299
3045 roof corner outside tile 2x2 155L.png,93,121,325,335
3045 roof corner outside tile 2x2 017R.png,103,90,315,317
3045 roof corner outside tile 2x2 303L.png,116,102,331,318
3045 roof corner outside tile 2x2 207R.png,76,96,313,243
3045 roof corner outside tile 2x2 270L.png,117,86,323,332
3045 roof corner outside tile 2x2 261L.png,83,162,323,319
3045 roof corner outside tile 2x2 252L.png,90,92,299,241
3045 roof corner outside tile 2x2 350L.png,69,107,293,341
3045 roof corner outside tile 2x2 181R.png,74,89,287,312
3045 roof corner outside tile 2x2 351R.png,74,85,247,292
3045 roof corner outside tile 2x2 192R.png,107,78,308,280
3045 roof corner outside tile 2x2 014R.png,115,89,307,291
3045 roof corner outside tile 2x2 363R.png,106,90,258,304
3045 roof corner outside tile 2x2 327L.png,99,68,311,253
3045 roof corner outside tile 2x2 381R.png,88,72,280,288
3045 roof corner outside tile 2x2 229R.png,131,101,324,319
3045 roof corner outside tile 2x2 263L.png,110,78,337,305
3045 roof corner outside tile 2x2 358L.png,89,90,328,270
3045 roof corner outside tile 2x2 294R.png,83,79,308,300
3045 roof corner outside tile 2x2 329R.png,83,128,322,259
3045 roof corner outside tile 2x2 043L.png,119,91,275,298
3045 roof corner outside tile 2x2 084L.png,80,96,327,332
3045 roof corner outside tile 2x2 114R.png,75,111,303,248
3045 roof corner outside tile 2x2 013L.png,102,115,290,281
3045 roof corner outside tile 2x2 142R.png,71,157,321,312
3045 roof corner outside tile 2x2 245L.png,128,100,334,331
3045 roof corner outside tile 2x2 281R.png,115,89,334,233
3045 roof corner outside tile 2x2 310L.png,111,139,342,314
3045 roof corner outside tile 2x2 059R.png,104,129,308,332
3045 roof corner outside tile 2x2 064L.png,70,103,289,339
3045 roof corner outside tile 2x2 212L.png,118,75,342,336
3045 roof corner outside tile 2x2 035L.png,105,91,317,268
3045 roof corner outside tile 2x2 242L.png,59,87,327,237
3045 roof corner outside tile 2x2 122R.png,82,141,319,282
3045 roof corner outside tile 2x2 304R.png,78,67,288,283
3045 roof corner outside tile 2x2 165L.png,145,127,326,336
3045 roof corner outside tile 2x2 319R.png,97,135,305,283
3045 roof corner outside tile 2x2 320L.png,92,81,297,300
3045 roof corner outside tile 2x2 329L.png,71,126,329,262
3045 roof corner outside tile 2x2 033R.png,107,92,303,291
3045 roof corner outside tile 2x2 185R.png,97,85,327,235
3045 roof corner outside tile 2x2 230R.png,121,123,315,332
3045 roof corner outside tile 2x2 315L.png,91,111,287,342
3045 roof corner outside tile 2x2 045R.png,162,105,307,282
3045 roof corner outside tile 2x2 240R.png,100,77,257,326
3045 roof corner outside tile 2x2 300R.png,152,106,310,279
3045 roof corner outside tile 2x2 205L.png,88,106,339,284
3045 roof corner outside tile 2x2 219R.png,93,74,314,258
3045 roof corner outside tile 2x2 158L.png,121,82,340,303
3045 roof corner outside tile 2x2 304L.png,108,60,321,287
3045 roof corner outside tile 2x2 382L.png,84,82,269,306
3045 roof corner outside tile 2x2 089L.png,108,75,329,334
3045 roof corner outside tile 2x2 193L.png,103,85,308,272
3045 roof corner outside tile 2x2 132R.png,129,103,321,304
3045 roof corner outside tile 2x2 328L.png,61,108,279,319
3045 roof corner outside tile 2x2 298L.png,130,69,310,274
